case_id,ENSG00000141510.18 TP53,ENSG00000146648.19 EGFR,ENSG00000168702.18 LRP1B,ENSG00000133703.13 KRAS,ENSG00000116044.16 NFE2L2,ENSG00000147889.18 CDKN2A,ENSG00000101825.8 MXRA5,ENSG00000110628.16 SLC22A18,ENSG00000008226.20 DLEC1,ENSG00000141736.14 ERBB2,ENSG00000157764.14 BRAF,lung_cancer
1b4d3f57-64ce-4b42-b1e9-9704a1a658fa,24.8960,168.4300,0.0172,16.7198,113.9069,16.9113,460.9670,7.5053,0.2929,37.7391,4.7638,1
1b991c2f-bd69-402e-a872-448fb8ef130c,12.6732,24.9295,0.1695,24.2806,65.4318,1.7445,36.0650,7.7590,1.9951,30.5945,15.7956,1
1bcb7da3-a08e-4f9d-a960-fe7bdfe4222c,21.4088,10.5562,0.0448,486.9150,49.8254,109.1279,35.8702,14.9881,0.4496,146.5432,4.6153,1
1bf0dbd6-04e2-486c-9d0b-5b23f9f7f836,31.6181,129.0822,0.0290,37.5814,83.3801,19.2883,311.7789,9.4474,1.2741,53.3136,17.4869,1
1bfb643b-d236-4a90-98b8-8a23a9931d36,10.4811,12.1441,0.0152,25.8558,40.0689,4.3272,47.0950,2.0516,2.1873,76.2428,11.0604,1
1bfed5a5-107e-4cde-a6fd-367ab7dd87ca,9.1322,68.3143,0.0692,18.0309,40.3880,5.8777,74.1986,12.4705,0.8450,75.1201,18.2761,1
1c31bd56-1ce8-4276-a063-064c6d74033a,18.5073,3.6421,1.4456,35.5092,145.4466,58.0914,75.4766,8.2663,0.5471,27.5437,6.2672,1
1c5de7db-7e05-4289-ace6-b59b6e2392e7,29.8885,42.7293,0.0265,21.0654,85.7279,0.9679,14.3166,13.9208,9.3406,62.9318,6.6101,1
1c9ada61-d900-4498-9ef1-14a91212faf6,28.7812,92.7325,0.0425,25.5660,91.3268,8.6443,13.7599,9.4668,2.2376,54.3108,9.5652,1
1cb23850-29d3-4bbb-a343-7335a48e5e2a,16.4117,34.3409,0.7984,38.6631,80.0810,1.9674,70.5709,12.0241,6.5505,54.6161,24.2798,1
1cda41ee-8fba-45c4-b1ba-14f5844ace4a,57.1030,46.6386,0.0151,38.5702,95.1358,3.1164,9.8732,15.6821,0.5556,123.0947,7.7291,1
1ce39b8e-6053-4e64-aae1-f857e1b029d1,7.2692,35.7958,2.0629,20.7621,158.1095,82.5357,32.5328,19.5071,0.0371,17.7623,3.8358,1
1ceb2a6a-484e-4297-be28-32a941d005dd,8.8904,82.1556,0.3428,17.2387,106.0593,27.4209,105.4625,4.0763,0.9170,22.5448,12.5871,1
1d53e7fd-c593-420a-a1b2-845c0195547a,16.6968,26.2065,0.1924,23.1599,56.9958,33.1866,29.0652,4.4434,1.4862,35.8211,15.0704,1
1d7b2b60-11d7-4803-8c7f-45fc6ce45a25,132.9810,39.4384,0.0000,28.8548,66.9757,9.7481,21.7673,20.0019,1.7323,48.2840,8.9921,1
1d8df3eb-b059-47f7-b3fa-f4eb3f568423,37.3855,16.0430,0.7405,13.4505,100.8823,96.7960,15.7988,17.9205,0.1535,164.4422,3.1054,1
1de6bf50-8b9e-48ca-a396-3ca7e3ea0572,58.8429,1091.5800,0.7599,57.1228,436.1272,62.4587,19.6896,12.4642,9.7125,97.7694,9.9300,1
1df39a00-527b-4218-8925-59420089415f,8.6075,240.8756,0.2353,33.8860,108.5199,96.1974,8.9251,16.6824,1.6203,41.7203,6.9520,1
1e2233cf-4391-433c-9ef0-c215056ad02e,75.9318,50.4015,0.0144,40.2908,97.2426,3.9979,33.6541,17.2392,0.4037,76.6163,4.8539,1
1e70da88-cc31-44c5-8858-7e99e865a3ba,36.7048,24.1454,0.3516,32.2915,59.8885,0.4118,23.5552,14.0117,1.0973,102.6286,7.6895,1
1f149435-3964-491d-b192-ac277408384a,58.8736,57.7994,0.0033,48.8507,88.6461,20.0886,51.0331,3.2510,0.1169,16.6977,3.1526,1
1f911a28-0d7a-4f57-b358-cc6277b2008b,6.2842,79.7668,0.0000,29.6365,68.0644,10.6921,4.3981,24.5735,0.5686,171.9278,5.8825,1
1f96573a-6a07-4a78-b846-4907724c8fc0,36.2841,88.3594,0.0554,24.7024,74.8680,4.6391,87.7214,18.7851,3.0305,136.7669,52.4508,1
1fd677d1-0a89-4787-a2cd-b6a7ecf58be0,29.7328,5.3481,6.3547,8.8100,67.5032,33.3759,67.7172,3.2093,1.5366,14.7035,33.5259,1
20154941-4e3d-4b80-893a-8106d0691b2d,41.4952,11.0394,0.7183,9.1994,84.4225,0.5564,68.7153,2.3537,6.1883,12.9217,23.2707,1
201c0fbc-124c-4ef0-b767-393443a47892,8.0120,90.2205,0.0000,30.0378,49.3907,2.7593,44.7000,1.6162,0.4374,46.9205,16.4144,1
208d9341-7ba6-4167-8c2a-90ae6513e36f,51.0872,39.9164,0.0094,23.4319,166.7960,0.4572,26.4261,9.3447,0.5001,48.4390,4.0732,1
20bce22d-ac03-4799-83d4-02d68f3b11a8,70.8455,26.5805,0.3461,32.7622,221.6157,38.0116,26.0230,22.0994,38.0655,50.1619,7.6305,1
20daa4af-7d88-42c8-9279-34372e687e5d,42.9312,28.5579,0.0072,36.9395,84.7561,0.6962,47.9225,55.9585,0.3526,182.6007,3.2823,1
210b66b4-8f90-4aab-9ba1-2f281b8d88ec,13.8537,185.4228,0.0778,21.7797,27.8387,17.6498,106.7098,8.6114,1.1052,51.3578,9.0088,1
211ee678-7005-4172-b5de-71c4b38bfeb1,26.2729,187.1847,13.3148,6.7954,115.9667,4.1703,50.6428,4.1629,6.8322,47.0932,26.9275,1
21285d92-3596-4a82-91ae-a99e22479a3c,35.5369,35.5435,0.0000,33.6145,59.1984,1.9462,213.3338,18.1014,0.3906,98.0552,3.7579,1
215f38d1-a17c-4189-97f6-ae20361b0f3f,51.8051,50.6984,0.0383,26.0985,109.3327,1.2249,115.6522,11.0485,8.5536,49.0385,5.1839,1
218eb2f2-24b1-4e41-9071-26ed97a2edc1,63.5109,76.3700,0.0104,25.2114,143.9165,1.3262,14.5761,17.8914,0.7945,127.9654,5.1319,1
22431696-bbee-44b0-9eb4-5a597eb80004,15.2388,16.2140,0.0646,41.2865,58.5669,3.5344,86.5367,7.4487,2.1676,53.2851,11.4492,1
2281a9d6-bd48-418a-9ad1-04b06a251e47,47.9858,40.3375,0.0487,27.3205,65.4258,11.5239,24.1694,9.3430,0.1624,178.1743,3.1871,1
22cae278-eb88-4685-9ff7-667e53b50a34,9.0144,48.7572,0.4333,28.7241,69.4700,66.7805,31.5418,9.0820,0.4058,71.0747,2.8684,1
231aa983-3ef3-476b-bdb3-bab9d66f71e6,70.7207,104.8381,0.0097,36.3155,133.2363,68.5620,18.4635,31.3565,7.3223,130.5934,9.1241,1
238a0f2f-8700-40e8-9ce4-4fc98d6f2b64,12.5293,1.6350,1.0260,109.9193,109.1779,30.3002,38.2542,23.8988,0.3666,46.5770,6.2854,1
239d18cb-2886-48a0-9a3d-76558819dabd,44.8054,48.3145,0.0041,91.5905,67.3623,5.5533,38.0174,10.4427,0.2382,111.0587,4.5144,1
23ab7447-ba7a-4947-bacf-2c0b209b38cf,45.8140,138.1686,0.0121,39.2774,75.1552,4.0018,14.2821,15.9963,0.2969,13.4228,4.2555,1
242a2880-95da-453f-892d-fafd49a4865e,62.4399,25.2112,0.0000,28.1676,49.2711,37.1248,13.0123,18.3336,0.3172,36.3681,3.5176,1
249b6388-cdcd-477a-9461-cf0e41146230,160.2737,0.6801,1.1342,59.5404,56.8004,77.9692,15.5930,23.4881,0.1178,17.8568,3.4412,1
24f0c063-28ab-4017-9fff-8bf90f8b12d7,9.6456,18.1966,0.1758,8.1172,42.3385,2.4721,74.1955,2.0434,1.3796,9.3106,7.0022,1
24f70d4c-3861-489b-83b7-7a75fad38d67,49.9117,9.1210,2.6140,19.5241,32.9872,0.6379,48.8767,5.1297,1.3719,149.7999,6.5167,1
24fa0c9f-c679-486d-846a-66fbc8d30b0a,45.2461,32.3703,0.0083,35.5403,66.5274,0.8342,36.8639,10.9042,1.2193,142.5250,4.6194,1
253c29f2-5477-44ae-9aec-eff82b3a977b,75.5286,380.5272,0.5429,39.6044,277.1666,63.5246,194.3410,50.1651,0.9367,65.1186,7.2045,1
253c806e-019c-4113-8b96-6cad516e225f,56.6971,49.4605,0.1065,29.4612,155.8973,0.1494,6.6647,4.7238,7.0310,36.5632,3.4324,1
254bed99-398d-4c34-a804-67516d257e70,58.5581,129.4863,0.7225,31.2542,69.8035,0.5659,138.5374,17.2574,0.0659,77.4277,3.1664,1
2561a166-42c2-4136-b353-a428211ea84b,27.2207,62.4303,0.0369,23.5034,332.6763,0.6219,42.1025,16.3079,3.7914,90.6585,4.6028,1
25857230-7253-4929-a790-90815194b213,50.6059,15.5147,0.0524,17.9019,58.5540,3.1023,47.1649,25.9591,1.0905,110.8360,4.2318,1
259941ae-c443-488b-b815-536b7f0d9efd,37.0252,175.0977,0.0045,37.2452,137.3624,0.3943,98.0787,8.8271,0.1925,41.2821,3.4336,1
259c5564-2ad3-4639-9f1f-62206dfbdb54,21.8689,82.7706,0.0695,33.9598,62.3972,0.3218,12.9971,17.4058,4.9487,47.0165,27.1696,1
25f44be3-2e4f-4121-ac23-21bd3866dbce,71.7473,39.7616,0.0087,29.9704,78.6505,1.0067,121.1323,20.8323,2.4817,64.3255,4.1588,1
26085902-2521-4343-96f0-139a065445f4,33.6776,38.9055,0.0904,12.6456,66.5412,37.1211,46.3990,9.1710,2.5798,35.0292,2.9273,1
269a7c8d-f4d6-4f1a-a85b-874934f214b9,20.1349,33.0702,0.0067,35.0010,68.9423,29.6156,12.7239,19.7851,0.3433,49.3917,3.5380,1
26b89c7e-5fef-470d-a906-e383065b7a04,10.6913,88.0623,0.0000,22.0875,101.2361,70.2564,39.7598,13.8132,0.3067,55.5246,4.7853,1
26c96b62-02b6-4108-9a2d-bec3d880db2a,71.9484,17.8938,0.0790,32.9817,87.2348,2.1198,50.2548,26.9750,2.7736,95.7625,3.4900,1
26ea6a31-ea33-4bb9-814f-c0840dafe69e,10.1557,21.9201,0.0000,20.4316,82.1242,8.5967,35.4087,6.7990,0.2792,82.8975,3.0013,1
26ed770e-bb71-464d-a723-5f7920a2bca3,20.6551,200.0460,0.2385,28.5894,67.1687,1.8072,158.9125,19.8557,2.8469,67.9933,25.2107,1
26fc2982-0376-40d8-8829-50a6d8c71b85,23.0833,47.2678,0.0000,22.1615,87.4688,32.5697,313.7231,7.4145,0.3940,59.9401,5.3622,1
26feb4a7-002a-46de-81ba-40b18afe2cfc,11.4755,97.6629,0.1366,19.7689,55.2535,2.3434,28.4405,10.0310,3.2160,59.3322,25.9243,1
270a13b3-158c-4251-8c6a-5bc5275e0ebb,29.2065,18.0116,0.0220,17.6972,58.0096,3.7683,14.5957,16.3101,11.2039,60.5683,3.4796,1
27450388-ffc7-4812-b5b4-9819b0a74a0b,18.2211,46.2189,0.0113,69.6780,81.4647,6.9880,65.5548,16.4877,0.4319,67.8897,4.1850,1
2773ff80-83f6-4e19-a384-e2f0e7ae92b3,273.4829,212.4106,2.9058,46.1560,145.8221,96.4534,140.3343,11.9042,0.4063,13.6983,8.5122,1
27884724-a2c0-4b3e-921a-54e5f8bf1faa,41.0230,65.2683,0.0000,43.7573,108.8558,10.8559,18.1810,32.2308,1.0722,98.4537,4.2808,1
278eaf03-67c4-4179-a393-e043bc1f9629,17.5051,42.6833,16.0437,14.3222,54.4294,7.7082,213.4108,6.2310,0.7410,20.9214,8.4883,1
27b92f8d-67c7-4c06-8ca4-7e9b496552f2,16.3270,49.8551,0.0392,28.2160,49.6268,1.7313,46.4675,16.2465,2.4969,56.0464,16.1654,1
27cee589-0985-45bf-9c33-b2867b8e36b0,7.8987,64.0344,0.1792,17.4450,129.1816,49.6221,86.9736,7.4499,1.7889,33.9406,7.1452,1
28a8fbb6-dd5a-4aa6-983a-20c33f2d8ed6,10.5333,27.1117,0.4798,56.2927,29.4348,5.3922,13.9126,3.9920,2.1296,55.4790,23.8197,1
28ab7cb4-b27e-407f-b999-b411ecd263c2,50.1827,104.4633,0.0000,33.5067,140.3216,0.5728,69.9318,22.7450,0.3647,4394.3782,3.8176,1
28c4e11e-05cc-476b-9c17-97854f8f0533,23.4737,80.1556,0.0509,34.7717,64.0851,6.0836,9.3967,6.6341,2.9643,59.9585,26.6785,1
28da3fa4-9389-408a-8757-33be4fb8e9ca,7.9557,61.9963,0.3243,20.9148,124.9596,16.7778,29.7728,6.6170,4.9704,15.8368,11.3274,1
293a5014-c866-487b-acf7-55a7637180ff,13.9490,35.6843,0.6029,15.9485,46.4439,3.8297,52.7482,6.6254,1.4587,52.0394,9.8012,1
293f46b4-2e39-43a8-a6de-949fe057ac59,23.6152,22.4487,5.0396,34.1333,104.3800,14.8839,47.6472,13.3546,0.6536,17.9883,9.3473,1
2973cb07-6eeb-4df1-82da-2f4b3793c834,41.2503,26.2540,0.0047,25.6986,61.9703,38.5692,40.6191,22.5545,0.3291,42.3432,3.6591,1
29bb005f-53d0-44e6-8626-d6bbe0dba8be,29.3396,12.1485,3.3922,18.0714,87.4290,17.7497,38.1245,5.8412,0.6753,53.7543,4.2309,1
2a037b6b-c2dc-4d7b-974c-77054355733f,62.7114,74.6186,1.6398,41.3995,155.3520,1.0406,140.1576,13.0061,4.1862,24.3708,5.8404,1
2a7831f2-aa57-4e6f-92b3-0a7a727d5637,37.4111,33.9188,0.0241,19.8955,74.5411,1.6210,83.5918,6.5336,0.6137,81.9087,3.9192,1
2a9f6775-bb04-4262-9eb2-d64a8e027010,27.4201,11.0199,0.0000,21.0112,64.4344,0.6082,35.9676,67.0001,0.8889,66.8539,1.9481,1
2ab0f01f-2f66-4489-9de7-2a0d61b6ea04,39.9729,19.4114,0.0132,31.0543,90.3070,47.2872,38.7025,22.2026,11.9356,49.9550,5.1866,1
2acf1776-9f3a-4fa4-a983-8ab127123434,57.1393,45.0741,0.0390,23.6016,124.9243,67.3275,13.4226,10.2466,0.1876,38.4135,3.7884,1
2b0c6ae3-7e59-4b22-87a5-09d6461a0b12,14.9260,121.2064,0.1040,19.1269,52.7171,1.1417,48.7263,7.1369,2.2343,46.4431,11.6160,1
2b600b63-198b-43af-844d-ca9629b8e508,22.0249,1487.7093,0.0732,45.2142,847.7826,31.1795,34.0800,13.8867,0.5000,50.1726,8.0218,1
2b70be3a-c6f2-4933-be0e-31e77d8b8228,20.4398,140.9700,0.1210,26.3210,45.3504,2.8865,42.9608,9.8992,2.1361,83.0717,18.3929,1
2b901220-d318-414e-b34d-6f247ad79246,23.0832,160.9712,0.1153,66.9018,72.4687,39.9924,101.3434,4.3096,1.1305,61.7983,20.6086,1
2b951c52-c888-4826-8114-c9ab09e5e7c5,142.1619,38.5182,0.9873,74.3599,353.6601,45.3945,34.2870,34.8494,32.4891,62.7640,3.6952,1
2bbe47a1-f055-43e7-94d3-06aafb5af6e8,68.7444,32.2936,0.0164,31.8883,63.8182,3.7548,21.8258,52.0779,3.5098,72.9668,7.9858,1
2bf191f1-b880-427e-996c-0e75df13d738,38.0419,42.5144,0.0034,27.5076,50.8060,40.0511,63.1810,19.0425,0.2768,143.5458,4.7925,1
2c07cc77-ae2d-4dca-90f9-2cf894990b5d,11.1681,54.4552,1.2090,25.5594,70.9995,1.4871,41.9569,6.1602,9.0177,31.0090,20.5788,1
2c81c69f-e08a-4586-b3f9-33d4af417d1f,33.1233,72.4984,0.0114,58.6701,94.8262,0.8470,9.2907,24.2258,0.3425,123.8246,5.5802,1
2ca334ad-b3a2-4d1e-871b-85ffda291a43,17.7494,88.4527,0.2166,20.1341,123.4041,19.5749,100.6991,8.1385,5.1756,59.6229,7.5469,1
2cb37790-74f9-46ee-b1c9-8d31e6d386aa,19.8824,42.7380,0.0219,72.6050,49.9784,11.1547,64.8638,6.2176,0.7394,63.0085,12.6596,1
2d135613-d5e9-41c8-af31-8c6ffe073f58,51.1364,68.0969,0.2480,27.7024,116.7743,50.4833,60.4907,11.2348,2.4504,62.0796,4.2453,1
2dcb162f-9903-4d4b-bf59-5d8f4e96e6d5,27.0815,126.8945,0.0831,24.7385,61.2267,0.3351,66.2769,14.6494,3.7536,135.5815,10.7888,1
2e0043c2-09d6-4499-b464-81db2ee4bbc7,14.0820,153.1964,0.1034,33.1365,61.3494,2.3586,227.7235,6.5081,1.9866,84.9490,15.9360,1
2e0c7cfb-2794-4c86-b43e-8215c39186d8,10.2395,150.6432,0.0000,31.0947,77.2977,0.3604,28.6550,24.0425,0.5406,141.4978,4.1663,1
2e192b44-dac3-477b-bc68-65d46b8c1a64,34.5001,131.1061,0.0351,21.6957,456.0833,63.0060,97.4347,18.1688,0.1770,40.4412,4.8222,1
2e2eb2df-d002-49ac-86e7-5ed33e9eabf3,80.1362,24.5861,0.0075,28.0580,57.5645,4.8744,14.3433,25.0957,1.0696,81.7550,5.6152,1
2e4e9e9d-5d02-4fa1-95a4-774f7c963652,14.3817,34.8914,1.4151,32.5402,212.6988,0.3623,48.5220,13.2634,0.7565,25.8690,2.6027,1
2e5071ce-d8cf-46e5-9cc0-91353f0d643c,18.2674,28.8276,0.0000,31.3780,60.4712,3.6116,37.8044,8.2944,0.4401,71.1452,6.7492,1
2ea24d12-dddd-4628-ab66-5c70805b07e2,45.1657,30.7623,2.1345,55.7673,144.7930,0.0630,49.5683,16.5751,0.5772,101.5599,8.0302,1
2ecee597-08e6-485c-b4d6-ee270893c7c5,21.7472,21.2982,0.4947,15.6457,35.1674,4.0022,202.1594,17.0458,12.1401,44.3649,12.0587,1
2eeff8f3-84f2-47d1-8eae-3a293a5939f9,19.5936,27.4977,0.0547,66.7366,58.7895,0.9423,122.3321,3.8570,2.1661,18.7762,19.2027,1
2f2cc9dc-1d0a-4302-b674-02d56c259ff3,14.4272,38.2032,0.0072,18.1158,51.0966,0.2710,29.9380,43.1841,0.9681,112.1327,4.1236,1
2f558b20-191a-4773-84f0-e8e61cef283b,108.5785,101.2912,8.3619,33.8263,251.8171,172.2860,71.3138,6.6512,0.3232,83.9326,6.5907,1
2f5caac4-af8a-485f-bba8-de1de089e82d,10.1334,149.6191,0.0463,22.3567,67.5877,5.0000,123.9547,7.5537,1.9092,65.7172,23.2271,1
2f6e63bb-17bd-4b53-8666-45c7159aa1f4,69.5748,63.5469,0.0000,124.8592,71.8791,0.8435,31.9066,36.0529,4.1524,142.0837,4.6129,1
2fa40914-d149-4f67-aa78-64723258314f,65.5439,46.1085,0.0093,19.8756,67.4748,127.3022,152.9544,13.5045,0.4641,126.4574,5.3039,1
302b01b1-2e13-4e84-b6fa-eb1a0e69b77c,13.6082,41.3339,1.5201,23.3443,335.4961,0.4178,11.9794,12.5940,4.4947,25.9252,5.7046,1
303615a1-9807-4992-866e-ec93e2ea8ce6,10.9691,68.3037,0.2265,40.7840,213.9765,19.6294,23.7076,15.5573,0.9865,35.5508,2.9011,1
304d1243-0103-4bf7-919a-5bef507adb93,16.9969,84.2317,0.0046,21.5903,69.9883,13.2662,48.2648,9.4318,0.8284,51.2746,7.0550,1
306febc7-f9b2-493a-9520-b9700d0f3e47,39.9541,58.1780,0.0222,33.4106,90.4372,0.4800,23.7072,25.3899,3.1249,80.3320,6.8903,1
30bf7d30-0378-4260-8a9e-1e86bbc3e5f3,22.9263,1939.2707,3.3340,29.4204,162.9701,0.8395,69.6326,11.6709,1.0431,29.3652,13.3442,1
30e51b69-6778-4125-bb18-86694d42a6e9,21.8157,21.2989,0.0040,13.2354,51.0058,2.2393,15.7393,9.9038,1.3807,48.9849,4.3463,1
313f5ae9-bbea-41d6-82d5-9242b2610d91,38.1404,9.0746,0.2206,15.8284,36.2653,2.4501,0.7921,19.4247,0.7418,103.2944,2.2862,1
31f07873-2605-4964-92ee-d93616655ef8,66.6973,37.0280,0.0176,31.6839,118.0796,0.8398,23.1783,14.0707,0.3913,113.3499,3.4686,1
31f0e985-d875-442e-bb0d-842cac9e617f,5.9620,172.8113,1.4106,47.4179,511.3441,49.3926,5.9349,30.7014,4.0357,148.1080,7.8272,1
32046abb-8476-4e4f-8090-1ce003107490,75.8196,721.0563,0.0640,52.8994,66.4359,114.0708,56.9775,25.8255,0.1256,152.4502,5.3629,1
320660cd-100a-4f5a-a604-4de3ced7f042,78.2456,59.5374,0.0069,113.1477,86.7311,13.3788,24.4172,29.6789,2.2205,158.2061,4.1680,1
32123ca8-2752-4343-9c97-e8b642acb9a0,28.0920,40.1029,12.9804,75.0612,134.3822,20.2501,180.5363,5.8477,1.6806,43.4811,18.5492,1
32264529-2588-4efa-a7f4-91fbbfba423b,23.4850,46.4056,0.0890,118.8660,78.1195,8.1407,35.3611,6.1542,2.2700,71.6153,21.6464,1
323db203-f3fe-48ea-b1ce-75ebe25a9f69,21.4345,12.1630,1.7084,37.6178,42.0840,1.1425,12.8564,14.7076,1.0851,50.9116,8.5455,1
32876f27-f304-4be0-8881-f9842a9fbb67,16.1293,5.1016,1.1957,13.7403,21.6547,2.4868,58.4086,9.7465,0.3001,14.5657,3.1692,1
32c01bbe-737b-41c0-804a-4f620ffae75e,41.4712,51.9335,0.0000,34.7020,423.3986,19.9931,18.4246,7.8560,0.3791,61.6389,4.7600,1
33015ecd-b610-4e17-ac84-6e375f7f59cb,19.4325,80.7158,0.6871,45.4506,95.0083,49.2362,258.4978,13.0063,1.0548,38.2739,28.1377,1
334cc9fa-3e9b-4462-b84d-dc595e89d537,72.5230,1.1476,1.1207,26.2470,95.0058,23.7649,23.6966,10.0016,0.1476,28.3209,4.8156,1
3361d7bc-344b-44b2-97bd-ac0dc79b221f,16.2393,7.9052,0.0037,14.2175,51.1236,3.5565,57.7647,9.1592,0.2869,70.2059,2.7466,1
3362c701-3af3-4947-983a-6039b67d1526,27.5281,4.0261,0.0000,20.2690,63.5947,70.5594,76.2602,37.2644,0.3662,55.6936,3.4230,1
33dd6691-9357-4dad-83ae-48d59806b897,15.2879,27.3976,0.3850,13.4288,40.9903,14.3033,20.1197,5.5469,0.5318,33.4762,5.3198,1
33ff6f1e-2bf3-4238-a329-f84cb9c28583,223.3365,10.8652,2.4922,55.2718,111.0609,92.3628,13.5648,18.4829,0.5612,63.5582,3.7940,1
3414145f-adec-4235-88b3-a31919ace563,13.8629,46.7187,0.0794,25.8711,96.7617,12.7327,135.5493,3.5546,0.7009,22.9345,10.4617,1
342ae6d9-d9b9-4458-8c39-19faf0c7aeac,81.5308,85.7117,1.8619,27.7518,273.7061,31.9631,108.9574,20.2903,0.1784,31.3692,2.5276,1
343d36b9-64db-4092-aed2-c8b3dad8c2a6,5.6943,185.5097,0.0175,39.6745,154.1516,37.5604,86.8262,5.7400,1.0092,30.8802,9.6224,1
343f1771-4a3d-4a03-9eb0-319dada0b373,25.0559,95.1701,0.0503,22.3037,109.7860,0.4383,15.9794,8.6209,2.8592,34.2721,4.3551,1
34533785-a880-4549-9b4b-954ab910eb44,18.6250,46.4055,0.2684,40.9708,71.6846,73.1595,20.4091,12.4706,3.7144,84.4230,29.7534,1
347db78b-ddfc-46ed-9fe4-0ca52ac432ef,104.7410,26.5700,0.2375,75.2319,97.5390,50.8790,20.4786,24.3995,3.5963,159.2653,6.9767,1
354b3238-51a1-4b08-95a8-50fde7e51b13,11.0507,183.1767,0.9083,37.5081,289.1157,64.5526,29.4143,3.8882,11.6695,77.3969,3.9988,1
354da9d5-831b-42ab-9169-1517608c9dc5,14.8986,122.1818,1.1972,25.6657,65.0257,0.8032,133.1544,3.9968,5.6979,60.3851,15.6702,1
3563bce2-6547-4081-883e-1e7e498c83be,17.0227,49.1783,0.0267,27.9127,109.7586,56.8836,9.7663,6.4995,0.6099,74.2872,10.2493,1
35c1a6ef-49d5-4f3e-8333-c0de3c3933d7,43.0015,43.1591,1.7716,27.5032,61.1844,30.7272,79.3806,3.6383,1.8397,65.3174,13.4798,1
3604ee2d-3fdc-40fa-95ab-a3f420334ac5,59.3452,11.0234,0.0156,29.2298,63.0939,10.1333,19.4170,14.4654,0.2351,77.8889,2.8837,1
360ebab8-859c-4286-b613-befa0fa306f0,53.0314,14.7139,0.0061,32.6922,52.3854,51.3284,6.3403,14.2692,0.7038,42.5300,6.7888,1
36101746-9c10-478e-96fb-8b47d057a6d4,20.4730,15.4361,0.0041,26.8020,61.1657,0.7594,168.6405,25.1116,0.6192,3572.2430,4.4525,1
361e4878-4535-499d-9987-7295a078bbee,45.4714,103.7452,0.1097,13.0359,67.7296,5.4938,12.8609,20.3668,3.5278,81.3027,6.1194,1
36432508-6673-489b-aefe-d172b83abac2,27.4591,35.2527,0.0843,43.2176,74.9209,15.0037,17.3409,19.7182,2.8409,463.0602,11.3114,1
3664ec56-3c20-47ab-ba37-e6a02e24af1d,82.7137,125.4100,2.1036,21.3198,370.5806,0.2214,54.6788,22.1429,0.1375,1265.0418,3.1536,1
36c7d3a4-193f-49fd-b367-e7aacc4eebe2,19.8958,23.3536,0.3494,13.2432,43.6806,2.3837,6.7309,3.9656,1.4217,47.0788,7.4998,1
36e8195f-72b1-4d87-9be5-a487689aba5e,12.4677,128.1572,0.0533,28.8203,89.2827,0.3493,50.9325,14.8812,1.0813,117.5482,5.6800,1
371fd35f-eb3c-4346-8197-8ecf4c9ce220,43.3803,21.4533,0.7759,53.7453,61.4836,27.0268,99.7944,9.4602,0.1360,81.0158,6.3657,1
3763967f-32cf-431d-bea2-9492736c4d57,7.3058,369.6085,0.5462,69.2607,268.5459,12.9926,63.1037,3.0315,0.7143,37.0837,14.0396,1
379c8d7f-b2cc-48c5-96ae-f996e57701eb,25.7498,216.3479,0.0126,53.7716,48.5081,1.4660,130.1878,7.3589,2.1150,108.4882,17.2328,1
37c3f067-219c-48ba-bff8-8917fd91446e,29.9693,60.4722,0.2152,36.8643,162.7104,0.0513,2.0799,2.9586,0.0637,44.1546,9.3681,1
37fe51a0-c056-492e-b0c5-eb0502d73416,47.5457,55.7051,0.0409,43.9177,102.0262,2.0001,29.7763,28.2070,3.6575,130.6086,5.7619,1
38259364-ebcb-4f5f-8471-8ffe7e3267a7,40.5122,141.3478,0.0062,21.3007,61.2525,7.9616,29.6087,22.1738,1.9768,141.5246,6.7475,1
383470fe-2f7b-4ee7-aa59-f8238df585f7,5.8514,14.4207,0.0160,32.4143,68.9043,17.9072,5.5926,2.3794,0.3378,13.8874,2.3259,1
385d903b-bab4-4c2e-8334-3a304d1a56fa,21.4611,26.8827,0.0604,31.6432,96.3663,3.2721,197.9164,4.5771,0.1036,74.5337,3.4129,1
38bc7dc7-3a4f-4fd9-ad6d-306dc8a3b7f6,38.1784,73.7702,0.0045,43.6664,70.7091,2.8477,25.5417,30.6882,0.9929,214.6841,6.2280,1
38cc1ced-6874-4aed-ab73-8c6344564cd6,16.5527,49.9996,0.0062,37.4043,59.6172,0.4188,36.4450,12.4987,0.0854,80.0266,10.2449,1
38ec487d-0a4a-4287-9c14-4bfdb959b402,27.5396,27.5785,0.0081,25.0557,72.7165,13.4461,47.2747,16.6990,2.8289,59.1158,4.7315,1
391f5d20-0adc-4c44-ac1f-c03abd5eb350,9.8179,27.0439,0.0257,18.5075,37.0000,5.1103,22.0879,7.7413,1.3228,48.7617,10.1154,1
393a1776-5f0b-4411-8266-5687be14dbfc,12.0341,68.6495,0.1732,18.1852,277.9847,21.2917,53.2806,15.6836,0.4580,39.3507,3.3881,1
3973bbdc-bc07-4deb-955b-3c40e88a68be,52.7373,24.5706,0.0000,34.8882,63.3738,5.7590,36.9460,23.5618,1.4405,110.1463,4.2179,1
3976128b-36ba-4bf0-8121-867e89aba2c9,18.0217,14.5575,0.0053,61.1146,80.3076,2.0031,24.0775,11.6535,1.6074,209.6800,5.4575,1
